No,Facility_nm,Location_nm,Facility_Type,OffDay,DayOpenTIme,DayEndTime,EndOpenTime,EndEndTime,Cost,Capacity,Size,Internal_Info,Regi_Method,Image,Loc_Address,Loc_New_Address,POC_nm,POC_num,Lat,Lng,UpdateDate,Supplier_code,Supplier_nm,address1,address2,jibun_address,road_address
501,상안풋살구장,상안풋살구장,다목적경기장,"1.1,설연휴,추석연휴",7:00,21:00,7:00,21:00,Y,150,712,다목적구장,인터넷,,울산광역시 북구 상안동 352,울산광역시 북구 상안동 352,울산광역시 북구청,052-241-7348,35.6276965,129.3439704,2019-12-20,3720000,울산광역시 북구,울산광역시,북구,울산광역시 북구 상안동 352,울산광역시 북구 신답1길 9
502,명촌다목적구장,명촌다목적구장,다목적경기장,"1.1,설연휴,추석연휴",7:00,18:00,7:00,18:00,Y,170,800,다목적구장,인터넷,,울산광역시 북구 명촌동 682-2,울산광역시 북구 명촌동 682-2,울산광역시 북구청,052-241-7348,35.5548999,129.3562109,2019-12-20,3720000,울산광역시 북구,울산광역시,북구,울산광역시 북구 명촌동 682-2,울산광역시 북구 명촌14길 15
503,효문다목적구장,효문다목적구장,다목적경기장,"1.1,설연휴,추석연휴",7:00,18:00,7:00,18:00,Y,260,1211,다목적구장,인터넷,,울산광역시 북구 연암16길 20(연암동),울산광역시 북구 연암동 261-44,울산광역시 북구청,052-241-7348,35.5800948,129.3781908,2019-12-20,3720000,울산광역시 북구,울산광역시,북구,울산광역시 북구 연암동 산 93-1,울산광역시 북구 무룡로 171-5
504,가람공원 풋살구장,가람공원 풋살구장,다목적경기장,"1.1,설연휴,추석연휴",7:00,18:00,7:00,18:00,Y,140,684,다목적구장,인터넷,,울산광역시 북구 송내1길 15,울산광역시 북구 화봉동 1471-4,울산광역시 북구청,052-241-7348,35.5890927,129.3645575,2019-12-20,3720000,울산광역시 북구,울산광역시,북구,울산광역시 북구 화봉동 445-1,울산광역시 북구 송내1길 15
505,중산 풋살구장,중산 풋살구장,풋살경기장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 산업로 1643,울산광역시 북구 중산동 789-2,울산광역시 북구 시설관리공단,052-255-5546,35.65937395,129.338878,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 중산동 798-2,울산광역시 북구 산업로 1643
506,효문운동장,효문운동장,축구장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 연암18길 14,울산광역시 북구 연암동 261-44,울산광역시 북구 시설관리공단,052-255-5546,35.58760538,129.3714244,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 연암동 285-7,울산광역시 북구 연암18길 14
507,염포운동장,염포운동장,축구장,"설날, 추석, 신정",7:00,18:00,7:00,18:00,Y,,,,온라인접수,,울산광역시 북구 중리8길 18-26,울산광역시 북구 염포동 377-1,울산광역시 북구 시설관리공단,052-255-5546,35.53144789,129.3958766,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 염포동 377-1,울산광역시 북구 중리8길 18-26
508,농소운동장,농소운동장,축구장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 호계로180길14,울산광역시 북구 창평동 391-1,울산광역시 북구 시설관리공단,052-255-5546,35.62177627,129.358776,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 창평동 391-1,울산광역시 북구 호수중앙로 14
509,달천운동장,달천운동장,축구장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 농서로 301,울산광역시 북구 달천동 75-1,울산광역시 북구 시설관리공단,052-255-5546,35.62967524,129.3213867,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 달천동 75-1,울산광역시 북구 농서로 301
510,명촌 풋살구장,명촌 풋살구장,풋살경기장,"설날, 추석, 신정",9:00,18:00,9:00,18:00,Y,,,,온라인접수,,울산광역시 북구 명촌12길 11,울산광역시 북구 명촌동 682-2,울산광역시 북구 시설관리공단,052-255-5546,35.55514051,129.3553525,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 명촌동 864-2,울산광역시 북구 명촌12길 11
511,상안 풋살구장,상안 풋살구장,풋살경기장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 신답1길9,울산광역시 북구 상안동 352,울산광역시 북구 시설관리공단,052-255-5546,35.62814475,129.3443864,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 상안동 355-6,울산광역시 북구 신답1길 9
512,가람 풋살구장,가람 풋살구장,풋살경기장,"설날, 추석, 신정",6:00,22:00,6:00,22:00,Y,,,,온라인접수,,울산광역시 북구 화산로 19,울산광역시 북구 화봉동 1471-1,울산광역시 북구 시설관리공단,052-255-5546,35.59427793,129.3651303,2020-01-02,B554046,울산광역시북구시설관리공단,울산광역시,북구,울산광역시 북구 화봉동 1471,울산광역시 북구 화산로 22
513,세종시민체육관,세종시민체육관,체육관,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 대첩로 116,,세종특별자치시,,36.59518931,127.2843763,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 신흥리 380,세종특별자치시 조치원읍 대첩로 116
514,농어민문화체육관,농어민문화체육관,체육관,연중무휴,9:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 연서면 월하천로 301,,세종특별자치시,,36.57228563,127.28448,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 연서면 쌍전리 15-1,세종특별자치시 연서면 월하천로 301
515,침산리 족구장,침산리 족구장,체육관,연중무휴,6:00,22:00,9:00,22:00,N,,,,,,세종특별자치시 조치원읍 군청로 93,,세종특별자치시,,36.59314534,127.293376,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 신흥리 123,세종특별자치시 조치원읍 군청로 94
516,조치원체육공원 테니스장,조치원체육공원,테니스장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 허만석로 98,,세종특별자치시,,36.59020551,127.301442,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 죽림리 303,세종특별자치시 조치원읍 허만석로 98
517,조치원체육공원 축구장,조치원체육공원,축구장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 허만석로 98,,세종특별자치시,,36.59020551,127.301442,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 죽림리 303,세종특별자치시 조치원읍 허만석로 98
518,세종제1야구장,세종제1야구장,야구장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 연서면 당산로 458,,세종특별자치시,,36.57117936,127.2888375,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 연서면 월하리 155,세종특별자치시 연서면 당산로 458
519,아름동스포츠센터,아름동스포츠센터,체육관,둘째주 네째주 일요일,6:00,22:00,9:00,18:00,Y,,,,,,세종특별자치시 보듬3로 126,,세종특별자치시,,36.51223994,127.2457102,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 아름동 1324,세종특별자치시 보듬3로 126
520,한솔동 축구장,한솔동 축구장,축구장,연중무휴,6:00,22:00,9:00,18:00,Y,,,,,,세종특별자치시 한솔동 1246,,세종특별자치시,,36.47759581,127.2547256,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 한솔동 1246,세종특별자치시 나리로 57-26
521,세종시민체육관,세종시민체육관,체육관,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 대첩로 116,,세종특별자치시,,36.59518931,127.2843763,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 신흥리 380,세종특별자치시 조치원읍 대첩로 116
522,농어민문화체육관,농어민문화체육관,체육관,연중무휴,9:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 연서면 월하천로 301,,세종특별자치시,,36.57228563,127.28448,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 연서면 쌍전리 15-1,세종특별자치시 연서면 월하천로 301
523,침산리 족구장,침산리 족구장,체육관,연중무휴,6:00,22:00,9:00,22:00,N,,,,,,세종특별자치시 조치원읍 군청로 93,,세종특별자치시,,36.59314534,127.293376,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 신흥리 123,세종특별자치시 조치원읍 군청로 94
524,조치원체육공원 테니스장,조치원체육공원,테니스장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 허만석로 98,,세종특별자치시,,36.59020551,127.301442,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 죽림리 303,세종특별자치시 조치원읍 허만석로 98
525,조치원체육공원 축구장,조치원체육공원,축구장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 조치원읍 허만석로 98,,세종특별자치시,,36.59020551,127.301442,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 조치원읍 죽림리 303,세종특별자치시 조치원읍 허만석로 98
526,세종제1야구장,세종제1야구장,야구장,연중무휴,6:00,22:00,9:00,22:00,Y,,,,,,세종특별자치시 연서면 당산로 458,,세종특별자치시,,36.57117936,127.2888375,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 연서면 월하리 155,세종특별자치시 연서면 당산로 458
527,아름동스포츠센터,아름동스포츠센터,체육관,둘째주 네째주 일요일,6:00,22:00,9:00,18:00,Y,,,,,,세종특별자치시 보듬3로 126,,세종특별자치시,,36.51223994,127.2457102,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 아름동 1324,세종특별자치시 보듬3로 126
528,한솔동 축구장,한솔동 축구장,축구장,연중무휴,6:00,22:00,9:00,18:00,Y,,,,,,세종특별자치시 한솔동 1246,,세종특별자치시,,36.47759581,127.2547256,2019-09-20,5690000,세종특별자치시,세종특별자치시,세종시,세종특별자치시 한솔동 1246,세종특별자치시 나리로 57-26
529,종합운동장 스포츠센터,스포츠센터,체육관,첫째+ 셋째 일요일 신정+ 구정+ 추석 연휴,6:00,22:00,9:00,17:00,Y,200,4571,,방문접수,,경기도 부천시 소사로 482(춘의동),경기도 부천시 춘의동 8,경기도 부천도시공사,032-340-0873,37.5031637,126.7960837,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 춘의동 38,경기도 부천시 소사로 482
530,소사국민체육센터,소사국민체육센터,체육관,첫째+ 셋째 일요일 신정+ 구정+ 추석 연휴,6:00,22:00,9:00,17:00,Y,300,6548,,인터넷+방문,,경기도 부천시 소사로 108,경기도 부천시 소사본동 400-1,경기도 부천도시공사,032-340-5330,37.46844794,126.7983205,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 소사본동 400-1,경기도 부천시 소사로 108
531,부천배드민턴장,배드민턴장,체육관,첫째+ 셋째 일요일 신정+ 구정+ 추석 연휴,6:00,22:00,7:00,19:00,Y,60,2859,,방문접수,,경기도 부천시 은성로2번길 6,,경기도 부천도시공사,032-340-5380,37.47519717,126.7904538,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 소사본동 165-4,경기도 부천시 은성로2번길 6
532,오정인조잔디구장,오정인조잔디구장,축구장,신정+ 구정+ 추석 연휴,7:00,23:00,7:00,23:00,Y,1000,10649,,인터넷접수,,경기도 부천시 소사로 482(춘의동),경기도 부천시 춘의동 8,경기도 부천도시공사,032-340-0868,37.5031637,126.7960837,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 춘의동 38,경기도 부천시 소사로 482
533,서촌체육관,체육관,체육관,넷째 일요일,6:00,22:00,6:00,22:00,Y,100,738,,방문접수,,경기도 부천시 부일로 172,경기도 부천시 상동 466,경기도 부천도시공사,032-340-0780,37.48824884,126.7510456,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 상동 466,경기도 부천시 부일로 172
534,오정레포츠센터,스포츠센터,체육관,둘재+ 넷째 일요일 신정+ 구정+ 추석 연휴,6:00,22:00,6:00,20:00,Y,300,9792,,인터넷+전화,,경기도 부천시 상오정로 169(오정동 782),경기도 부천시 오정동 782,경기도 부천도시공사,032-340-5388,37.52904348,126.7964404,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 오정동 782,경기도 부천시 상오정로 169
535,부천체육관,주경기장,체육관,신정+ 구정+ 추석 연휴,6:00,23:00,6:00,23:00,Y,5403,15479,,방문접수,,경기도 부천시 석천로 293,경기도 부천시 중동 1024,경기도 부천도시공사,032-340-0778,37.51275623,126.7639151,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 중동 1024,경기도 부천시 석천로 293
536,종합운동장 주경기장,주경기장,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,35000,57854,,방문접수,,경기도 부천시 소사로 482(춘의동),경기도 부천시 춘의동 8,경기도 부천도시공사,032-340-0868,37.5031637,126.7960837,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 춘의동 38,경기도 부천시 소사로 482
537,종합운동장 테니스장,테니스장,테니스장,신정+ 구정+ 추석 연휴,6:00,22:00,6:00,22:00,Y,1500,9917,,인터넷접수,,경기도 부천시 소사로 482(춘의동),경기도 부천시 춘의동 8,경기도 부천도시공사,032-655-6196,37.5031637,126.7960837,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 춘의동 38,경기도 부천시 소사로 482
538,종합운동장 야구장,야구장,야구장,신정+ 구정+ 추석 연휴,7:00,18:00,7:00,18:00,Y,50,11360,,인터넷접수,,경기도 부천시 소사로 482(춘의동),경기도 부천시 춘의동 8,경기도 부천도시공사,032-655-6196,37.5031637,126.7960837,2020-10-22,3860000,경기도 부천시,경기도,부천시,경기도 부천시 춘의동 38,경기도 부천시 소사로 482
